"","log.r","log.Cr"
"1",-12,-84.8790336668125
"2",-11.8787878787879,-84.8790315969952
"3",-11.7575757575758,-84.8790228442145
"4",-11.6363636363636,-84.8790190494155
"5",-11.5151515151515,-84.8789864645163
"6",-11.3939393939394,-84.87836301761
"7",-11.2727272727273,-84.8783037819842
"8",-11.1515151515152,-84.8779064475433
"9",-11.030303030303,-84.8778259731757
"10",-10.9090909090909,-84.8776407461871
"11",-10.7878787878788,-84.8774978988637
"12",-10.6666666666667,-84.8105492602901
"13",-10.5454545454545,-78.6978195677786
"14",-10.4242424242424,-78.6978151488295
"15",-10.3030303030303,-78.6975927474112
"16",-10.1818181818182,-78.6960931416644
"17",-10.0606060606061,-78.6945095531179
"18",-9.93939393939394,-78.6923101537145
"19",-9.81818181818182,-75.802576434431
"20",-9.6969696969697,-75.794633972351
"21",-9.57575757575758,-75.7860723367797
"22",-9.45454545454546,-74.76143121893
"23",-9.33333333333333,-74.7047882450378
"24",-9.21212121212121,-74.5769245822715
"25",-9.09090909090909,-73.9656630217234
"26",-8.96969696969697,-72.7256722668111
"27",-8.84848484848485,-72.61557490017
"28",-8.72727272727273,-71.9073735756348
"29",-8.60606060606061,-71.3671909658773
"30",-8.48484848484848,-70.5430870062073
"31",-8.36363636363636,-69.7634597969013
"32",-8.24242424242424,-68.7158873725502
"33",-8.12121212121212,-67.6047790592418
"34",-8,-66.5101950629597
"35",-7.87878787878788,-65.2804063539613
"36",-7.75757575757576,-64.1913529046115
"37",-7.63636363636364,-62.9398145038871
"38",-7.51515151515151,-61.68475133635
"39",-7.39393939393939,-60.4352838351817
"40",-7.27272727272727,-59.1973399896876
"41",-7.15151515151515,-57.8715165921215
"42",-7.03030303030303,-56.5550547802783
"43",-6.90909090909091,-55.1965144780138
"44",-6.78787878787879,-53.8468773466096
"45",-6.66666666666667,-52.5360892073931
"46",-6.54545454545454,-51.1660231255002
"47",-6.42424242424242,-49.8242041531006
"48",-6.3030303030303,-48.4452570567709
"49",-6.18181818181818,-47.1030373812964
"50",-6.06060606060606,-45.7504830914712
"51",-5.93939393939394,-44.3923692441873
"52",-5.81818181818182,-43.0868895124044
"53",-5.6969696969697,-41.7960595371769
"54",-5.57575757575758,-40.5108139900442
"55",-5.45454545454545,-39.1876440069385
"56",-5.33333333333333,-37.8031057189864
"57",-5.21212121212121,-36.4081632563518
"58",-5.09090909090909,-35.0217248651921
"59",-4.96969696969697,-33.6736651604881
"60",-4.84848484848485,-32.3427596330641
"61",-4.72727272727273,-31.0007528378168
"62",-4.60606060606061,-29.6703152057013
"63",-4.48484848484848,-28.3986670980018
"64",-4.36363636363636,-27.2018388267114
"65",-4.24242424242424,-26.0530687417207
"66",-4.12121212121212,-24.942441968123
"67",-4,-23.8830582766906
"68",-3.87878787878788,-22.8222759455103
"69",-3.75757575757576,-21.7157794382822
"70",-3.63636363636364,-20.5518678226026
"71",-3.51515151515152,-19.4179735441701
"72",-3.39393939393939,-18.2865953409656
"73",-3.27272727272727,-17.1081552153801
"74",-3.15151515151515,-15.8540427969693
"75",-3.03030303030303,-14.5528811426435
"76",-2.90909090909091,-13.2726482435046
"77",-2.78787878787879,-12.0489873067945
"78",-2.66666666666667,-10.8886360446466
"79",-2.54545454545454,-9.71062990111273
"80",-2.42424242424242,-8.52191470090556
"81",-2.3030303030303,-7.46619524588987
"82",-2.18181818181818,-6.46236058347852
"83",-2.06060606060606,-5.5791901481274
"84",-1.93939393939394,-4.68037220217462
"85",-1.81818181818182,-3.85187244354834
"86",-1.6969696969697,-3.24378177594036
"87",-1.57575757575758,-2.71975399541351
"88",-1.45454545454546,-2.2396875080314
"89",-1.33333333333333,-1.83038220463222
"90",-1.21212121212121,-1.46249991450696
"91",-1.09090909090909,-1.12122486190796
"92",-0.969696969696969,-0.840836723339004
"93",-0.848484848484848,-0.586401578389464
"94",-0.727272727272727,-0.362742992759722
"95",-0.606060606060606,-0.192091203681073
"96",-0.484848484848484,-0.0691824193139852
"97",-0.363636363636363,-0.0100439468501027
"98",-0.242424242424242,-0.00109676876847432
"99",-0.121212121212121,-0.000256264369054892
"100",0,-8.53642921684455e-05
